date;Time;rainfall;Rainfall Intensity;ft;fc;Fl;fcl;fp_fs;dt;ts;Ft_var;Infiltration;Runoff;Rsuperficial;transpiration;Rsolo;Rec;Rsubterranea;Esup;Esub;Ebase;Etotal;qsup;qsub;qbase;qtotal;q_obs;qatrasado
10/24/2001;575.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;245.051;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.115;0.118
10/24/2001;575.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;245.018;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.118;0.118
10/25/2001;576.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.985;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.116;0.118
10/25/2001;576.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.952;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.119;0.118
10/25/2001;577.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.919;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.119;0.118
10/25/2001;577.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.886;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.117;0.118
10/25/2001;578.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.854;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.12;0.118
10/25/2001;578.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.821;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.12;0.118
10/25/2001;579.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.788;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.12;0.118
10/25/2001;579.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.755;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.118;0.118
10/25/2001;580.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.722;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.121;0.118
10/25/2001;580.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.689;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.121;0.118
10/25/2001;581.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.657;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.119;0.118
10/25/2001;581.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.624;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.119;0.118
10/25/2001;582.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.591;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.119;0.118
10/25/2001;582.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.558;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.119;0.118
10/25/2001;583.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.525;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.122;0.118
10/25/2001;583.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.493;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.12;0.118
10/25/2001;584.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.46;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.12;0.118
10/25/2001;584.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.427;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.119;0.118
10/25/2001;585.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.394;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.119;0.118
10/25/2001;585.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.361;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.119;0.118
10/25/2001;586.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.329;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.119;0.118
10/25/2001;586.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.296;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.118;0.118
10/25/2001;587.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.263;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.117;0.118
10/25/2001;587.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.23;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.116;0.118
10/25/2001;588.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.198;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.115;0.118
10/25/2001;588.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.165;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.115;0.118
10/25/2001;589.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.132;-0.0;0.0;0.033;0.033;-0.0;0.0;0.118;0.118;0.114;0.118
10/25/2001;589.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.099;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.113;0.118
10/25/2001;590.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.067;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.112;0.118
10/25/2001;590.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.034;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.111;0.118
10/25/2001;591.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;244.001;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.11;0.118
10/25/2001;591.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.968;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.11;0.118
10/25/2001;592.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.936;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.109;0.118
10/25/2001;592.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.903;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.109;0.118
10/25/2001;593.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.87;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.109;0.118
10/25/2001;593.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.838;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.109;0.118
10/25/2001;594.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.805;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.109;0.118
10/25/2001;594.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.772;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.109;0.118
10/25/2001;595.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.74;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.112;0.118
10/25/2001;595.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.707;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.109;0.117
10/25/2001;596.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.674;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.112;0.117
10/25/2001;596.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.641;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.11;0.117
10/25/2001;597.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.609;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.112;0.117
10/25/2001;597.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.576;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.11;0.117
10/25/2001;598.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.543;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.113;0.117
10/25/2001;598.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.511;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.114;0.117
10/25/2001;599.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.478;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.114;0.117
10/25/2001;599.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.446;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.112;0.117
10/26/2001;600.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.413;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.115;0.117
10/26/2001;600.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.38;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.115;0.117
10/26/2001;601.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.348;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.113;0.117
10/26/2001;601.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.315;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.116;0.117
10/26/2001;602.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.282;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.113;0.117
10/26/2001;602.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.25;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.116;0.117
10/26/2001;603.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.217;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.116;0.117
10/26/2001;603.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.184;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.114;0.117
10/26/2001;604.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.152;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.117;0.117
10/26/2001;604.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.119;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.117;0.117
10/26/2001;605.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.087;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.115;0.117
10/26/2001;605.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.054;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.118;0.117
10/26/2001;606.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;243.021;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.115;0.117
10/26/2001;606.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;242.989;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.115;0.117
10/26/2001;607.0;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;242.956;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.115;0.117
10/26/2001;607.5;0.0;0.0;311.738;122.387;311.738;122.387;;;;311.738;0.0;0.0;-0.0;0.166;0.0;0.0;242.924;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.118;0.117
10/26/2001;608.0;0.009;0.017;311.738;122.387;311.746;122.387;;;;311.746;0.009;-0.0;-0.0;0.0;0.009;0.0;242.891;-0.0;0.0;0.033;0.033;-0.0;0.0;0.117;0.117;0.116;0.117
10/26/2001;608.5;0.009;0.017;311.746;122.387;311.755;122.387;;;;311.755;0.009;-0.0;-0.0;0.0;0.017;0.0;242.859;-0.0;0.0;0.033;0.033;-0.0;0.001;0.117;0.118;0.119;0.117
10/26/2001;609.0;0.051;0.102;311.755;122.387;311.806;122.386;;;;311.806;0.051;-0.0;-0.0;0.0;0.068;0.002;242.828;-0.0;0.001;0.033;0.034;-0.0;0.004;0.117;0.121;0.119;0.117
10/26/2001;609.5;0.0;0.0;311.806;122.386;311.806;122.386;;;;311.806;0.0;0.0;-0.0;0.0;0.066;0.002;242.797;-0.0;0.001;0.033;0.034;-0.0;0.004;0.117;0.121;0.12;0.117
10/26/2001;610.0;0.0;0.0;311.806;122.386;311.806;122.386;;;;311.806;0.0;0.0;-0.0;0.0;0.065;0.001;242.766;-0.0;0.001;0.033;0.034;-0.0;0.004;0.117;0.121;0.121;0.117
10/26/2001;610.5;0.017;0.034;311.806;122.386;311.823;122.386;;;;311.823;0.017;0.0;-0.0;0.0;0.08;0.002;242.735;-0.0;0.001;0.033;0.034;-0.0;0.005;0.117;0.121;0.122;0.117
10/26/2001;611.0;0.0;0.0;311.823;122.386;311.823;122.386;;;;311.823;0.0;0.0;-0.0;0.0;0.078;0.002;242.704;-0.0;0.001;0.033;0.034;-0.0;0.004;0.117;0.121;0.124;0.117
10/26/2001;611.5;0.009;0.017;311.823;122.386;311.831;122.386;;;;311.831;0.009;-0.0;-0.0;0.0;0.085;0.002;242.674;-0.0;0.001;0.033;0.034;-0.0;0.005;0.117;0.122;0.126;0.117
10/26/2001;612.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.0;0.083;0.002;242.643;-0.0;0.001;0.033;0.034;-0.0;0.005;0.117;0.122;0.127;0.117
10/26/2001;612.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.0;0.081;0.002;242.612;-0.0;0.001;0.033;0.034;-0.0;0.005;0.117;0.121;0.129;0.117
10/26/2001;613.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.0;0.079;0.002;242.582;-0.0;0.001;0.033;0.034;-0.0;0.005;0.117;0.121;0.129;0.117
10/26/2001;613.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.0;0.078;0.002;242.551;-0.0;0.001;0.033;0.034;-0.0;0.004;0.117;0.121;0.13;0.117
10/26/2001;614.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.0;0.076;0.002;242.52;-0.0;0.001;0.033;0.034;-0.0;0.004;0.117;0.121;0.131;0.117
10/26/2001;614.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.0;0.074;0.002;242.489;-0.0;0.001;0.033;0.034;-0.0;0.004;0.117;0.121;0.131;0.118
10/26/2001;615.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.0;0.072;0.002;242.458;-0.0;0.001;0.033;0.034;-0.0;0.004;0.117;0.121;0.132;0.121
10/26/2001;615.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.0;0.071;0.002;242.427;-0.0;0.001;0.033;0.034;-0.0;0.004;0.117;0.121;0.132;0.121
10/26/2001;616.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.0;0.069;0.002;242.397;-0.0;0.001;0.033;0.034;-0.0;0.004;0.117;0.121;0.13;0.121
10/26/2001;616.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.052;0.016;0.0;242.364;-0.0;0.0;0.033;0.033;-0.0;0.001;0.117;0.118;0.133;0.121
10/26/2001;617.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.332;-0.0;0.0;0.032;0.032;-0.0;0.0;0.117;0.117;0.13;0.121
10/26/2001;617.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.299;-0.0;0.0;0.032;0.032;-0.0;0.0;0.117;0.117;0.133;0.122
10/26/2001;618.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.267;-0.0;0.0;0.032;0.032;-0.0;0.0;0.117;0.117;0.131;0.122
10/26/2001;618.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.234;-0.0;0.0;0.032;0.032;-0.0;0.0;0.117;0.117;0.131;0.121
10/26/2001;619.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.202;-0.0;0.0;0.032;0.032;-0.0;0.0;0.117;0.117;0.131;0.121
10/26/2001;619.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.169;-0.0;0.0;0.032;0.032;-0.0;0.0;0.117;0.117;0.131;0.121
10/26/2001;620.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.137;-0.0;0.0;0.032;0.032;-0.0;0.0;0.117;0.117;0.131;0.121
10/26/2001;620.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.104;-0.0;0.0;0.032;0.032;-0.0;0.0;0.117;0.117;0.13;0.121
10/26/2001;621.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.072;-0.0;0.0;0.032;0.032;-0.0;0.0;0.117;0.117;0.13;0.121
10/26/2001;621.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.04;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.13;0.121
10/26/2001;622.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;242.007;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.13;0.121
10/26/2001;622.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.975;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.13;0.118
10/26/2001;623.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.942;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.13;0.117
10/26/2001;623.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.91;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.129;0.117
10/27/2001;624.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.877;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.129;0.117
10/27/2001;624.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.845;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.129;0.117
10/27/2001;625.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.812;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.129;0.117
10/27/2001;625.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.78;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.129;0.117
10/27/2001;626.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.748;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.129;0.117
10/27/2001;626.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.715;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.129;0.117
10/27/2001;627.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.683;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.129;0.117
10/27/2001;627.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.65;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.129;0.116
10/27/2001;628.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.618;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.128;0.116
10/27/2001;628.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.586;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.128;0.116
10/27/2001;629.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.553;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.128;0.116
10/27/2001;629.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.521;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.128;0.116
10/27/2001;630.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.488;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.128;0.116
10/27/2001;630.5;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.456;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.128;0.116
10/27/2001;631.0;0.0;0.0;311.831;122.386;311.831;122.386;;;;311.831;0.0;0.0;-0.0;0.166;0.0;0.0;241.424;-0.0;0.0;0.032;0.032;-0.0;0.0;0.116;0.116;0.128;0.116
10/27/2001;631.5;0.026;0.051;311.831;122.386;311.857;122.385;;;;311.857;0.026;0.0;0.0;0.0;0.026;0.001;241.392;0.0;0.0;0.032;0.033;0.0;0.001;0.116;0.118;0.128;0.116
10/27/2001;632.0;0.017;0.034;311.857;122.385;311.874;122.385;;;;311.874;0.017;0.0;0.0;0.0;0.042;0.001;241.36;0.0;0.001;0.032;0.033;0.0;0.002;0.116;0.119;0.131;0.116
10/27/2001;632.5;0.0;0.0;311.874;122.385;311.874;122.385;;;;311.874;0.0;0.0;0.0;0.0;0.041;0.001;241.329;0.0;0.001;0.032;0.033;0.0;0.002;0.116;0.119;0.128;0.116
10/27/2001;633.0;0.0;0.0;311.874;122.385;311.874;122.385;;;;311.874;0.0;0.0;0.0;0.0;0.04;0.001;241.297;0.0;0.001;0.032;0.033;0.0;0.002;0.116;0.118;0.131;0.116
10/27/2001;633.5;0.0;0.0;311.874;122.385;311.874;122.385;;;;311.874;0.0;0.0;0.0;0.0;0.039;0.001;241.266;0.0;0.001;0.032;0.033;0.0;0.002;0.116;0.118;0.128;0.116
10/27/2001;634.0;0.0;0.0;311.874;122.385;311.874;122.385;;;;311.874;0.0;0.0;0.0;0.0;0.038;0.001;241.235;0.0;0.001;0.032;0.033;0.0;0.002;0.116;0.118;0.131;0.116
10/27/2001;634.5;0.0;0.0;311.874;122.385;311.874;122.385;;;;311.874;0.0;0.0;0.0;0.0;0.037;0.001;241.203;0.0;0.001;0.032;0.033;0.0;0.002;0.116;0.118;0.129;0.116
10/27/2001;635.0;0.0;0.0;311.874;122.385;311.874;122.385;;;;311.874;0.0;0.0;0.0;0.039;0.0;0.0;241.171;0.0;0.0;0.032;0.032;0.0;0.0;0.116;0.116;0.132;0.116
10/27/2001;635.5;0.0;0.0;311.874;122.385;311.874;122.385;;;;311.874;0.0;0.0;0.0;0.166;0.0;0.0;241.138;0.0;0.0;0.032;0.032;0.0;0.0;0.116;0.116;0.129;0.116
