data,hora,t,prec,q_obs
1/21/2006,0.729166667,37767,0,0.632449267
1/21/2006,0.75,37767.5,0,0.637244051
1/21/2006,0.770833333,37768,0,0.634843175
1/21/2006,0.791666667,37768.5,0.5,0.622943034
1/21/2006,0.8125,37769,0,0.608890331
1/21/2006,0.833333333,37769.5,0,0.595082904
1/21/2006,0.854166667,37770,0,0.585855725
1/21/2006,0.875,37770.5,0,0.573344798
1/21/2006,0.895833333,37771,0,0.55937341
1/21/2006,0.916666667,37771.5,0,0.545742479
1/21/2006,0.9375,37772,0,0.532443709
1/21/2006,0.958333333,37772.5,0,0.51786956
1/21/2006,0.979166667,37773,0,0.505250004
1/21/2006,0,37773.5,0,0.491420206
1/21/2006,0.020833333,37774,0,0.479445173
1/21/2006,0.041666667,37774.5,0,0.46632171
1/21/2006,0.0625,37775,0,0.453557464
1/21/2006,0.083333333,37775.5,0,0.441142604
1/22/2006,0.104166667,37776,0,0.429067566
1/22/2006,0.125,37776.5,0,0.417323047
1/22/2006,0.145833333,37777,0,0.405900003
1/22/2006,0.166666667,37777.5,0,0.396008944
1/22/2006,0.1875,37778,0,0.385169313
1/22/2006,0.208333333,37778.5,0,0.375783425
1/22/2006,0.229166667,37779,0,0.366626254
1/22/2006,0.25,37779.5,0,0.358907626
1/22/2006,0.270833333,37780,0,0.350810175
1/22/2006,0.291666667,37780.5,0,0.343530445
1/22/2006,0.3125,37781,0,0.336194365
1/22/2006,0.333333333,37781.5,0,0.329421038
1/22/2006,0.354166667,37782,0,0.323082928
1/22/2006,0.375,37782.5,0,0.316671397
1/22/2006,0.395833333,37783,0,0.311057835
1/22/2006,0.416666667,37783.5,0,0.305732286
1/22/2006,0.4375,37784,0,0.300497915
1/22/2006,0.458333333,37784.5,0,0.295535375
1/22/2006,0.479166667,37785,0,0.290654789
1/22/2006,0.5,37785.5,0,0.286295896
1/22/2006,0.520833333,37786,0,0.282263381
1/22/2006,0.541666667,37786.5,0,0.278030332
1/22/2006,0.5625,37787,0,0.273607526
1/22/2006,0.583333333,37787.5,0,0.269421192
1/22/2006,0.604166667,37788,0,0.264890167
1/22/2006,0.625,37788.5,0,0.260114294
1/22/2006,0.645833333,37789,0,0.255660938
1/22/2006,0.666666667,37789.5,0,0.251051465
1/22/2006,0.6875,37790,0,0.246373101
1/22/2006,0.708333333,37790.5,0,0.242005701
1/22/2006,0.729166667,37791,0,0.237789038
1/22/2006,0.75,37791.5,0,0.233934226
1/22/2006,0.770833333,37792,0,0.230212885
1/22/2006,0.791666667,37792.5,0,0.227040309
1/22/2006,0.8125,37793,0,0.224049595
1/22/2006,0.833333333,37793.5,0,0.221439446
1/22/2006,0.854166667,37794,0,0.219062271
1/22/2006,0.875,37794.5,0,0.216911192
1/22/2006,0.895833333,37795,0,0.215046333
1/22/2006,0.916666667,37795.5,0,0.213790032
1/22/2006,0.9375,37796,0,0.212672195
1/22/2006,0.958333333,37796.5,0,0.211690724
1/22/2006,0.979166667,37797,0,0.210713782
1/22/2006,0,37797.5,0,0.209870747
1/22/2006,0.020833333,37798,0,0.209353633
1/22/2006,0.041666667,37798.5,0,0.208837794
1/22/2006,0.0625,37799,0,0.208451748
1/22/2006,0.083333333,37799.5,0,0.208002264
1/23/2006,0.104166667,37800,0,0.207681797
1/23/2006,0.125,37800.5,0.3,0.207361824
1/23/2006,0.145833333,37801,0.4,0.207233973
1/23/2006,0.166666667,37801.5,0.7,0.2071062
1/23/2006,0.1875,37802,0.5,0.207042344
1/23/2006,0.208333333,37802.5,0,0.2071062
1/23/2006,0.229166667,37803,0.2,0.206978507
1/23/2006,0.25,37803.5,1.9,0.207489754
1/23/2006,0.270833333,37804,3.8,0.21025942
1/23/2006,0.291666667,37804.5,1.1,0.216243322
1/23/2006,0.3125,37805,0.1,0.224326131
1/23/2006,0.333333333,37805.5,0.1,0.234295202
1/23/2006,0.354166667,37806,0.1,0.245841847
1/23/2006,0.375,37806.5,0.2,0.257560106
1/23/2006,0.395833333,37807,0,0.268508828
1/23/2006,0.416666667,37807.5,0,0.278116083
1/23/2006,0.4375,37808,0,0.28664926
1/23/2006,0.458333333,37808.5,0,0.294080793
1/23/2006,0.479166667,37809,0,0.299942432
1/23/2006,0.5,37809.5,0,0.304603013
1/23/2006,0.520833333,37810,0,0.307718598
1/23/2006,0.541666667,37810.5,0,0.3102914
1/23/2006,0.5625,37811,0,0.311633903
1/23/2006,0.583333333,37811.5,0,0.311826163
1/23/2006,0.604166667,37812,0,0.310961927
1/23/2006,0.625,37812.5,0,0.30895468
1/23/2006,0.645833333,37813,0.1,0.306298492
1/23/2006,0.666666667,37813.5,0.4,0.303477911
1/23/2006,0.6875,37814,0,0.300034941
1/23/2006,0.708333333,37814.5,0,0.296265362
1/23/2006,0.729166667,37815,0,0.292182514
1/23/2006,0.75,37815.5,0,0.287800709
1/23/2006,0.770833333,37816,0,0.283135155
1/23/2006,0.791666667,37816.5,0,0.278975048
1/23/2006,0.8125,37817,0,0.274621888
1/23/2006,0.833333333,37817.5,0,0.270503437
1/23/2006,0.854166667,37818,0,0.266857894
1/23/2006,0.875,37818.5,0,0.263261483
1/23/2006,0.895833333,37819,0,0.259713539
1/23/2006,0.916666667,37819.5,0,0.256371479
1/23/2006,0.9375,37820,0,0.253384784
1/23/2006,0.958333333,37820.5,0,0.250355668
1/23/2006,0.979166667,37821,0.1,0.247591711
1/23/2006,0,37821.5,0,0.245009332
1/23/2006,0.020833333,37822,0,0.24297782
1/23/2006,0.041666667,37822.5,0,0.241037471
1/23/2006,0.0625,37823,0,0.23889151
1/23/2006,0.083333333,37823.5,0.1,0.237129999
1/24/2006,0.104166667,37824,0.9,0.236472785
1/24/2006,0.125,37824.5,0.1,0.235962879
1/24/2006,0.145833333,37825,0.3,0.235526692
1/24/2006,0.166666667,37825.5,0,0.235163819
1/24/2006,0.1875,37826,0,0.234729109
1/24/2006,0.208333333,37826.5,0,0.234512055
1/24/2006,0.229166667,37827,0,0.234367464
1/24/2006,0.25,37827.5,0,0.23407855
1/24/2006,0.270833333,37828,0,0.233717907
1/24/2006,0.291666667,37828.5,0.1,0.233142035
1/24/2006,0.3125,37829,0.6,0.232711062
1/24/2006,0.333333333,37829.5,0.2,0.232567582
1/24/2006,0.354166667,37830,0,0.23242419
1/24/2006,0.375,37830.5,0,0.232639311
1/24/2006,0.395833333,37831,0.1,0.233357821
1/24/2006,0.416666667,37831.5,5.1,0.23962933
1/24/2006,0.4375,37832,0.8,0.255660938
1/24/2006,0.458333333,37832.5,0.1,0.267517046
1/24/2006,0.479166667,37833,0,0.277601973
1/24/2006,0.5,37833.5,0.1,0.28673767
1/24/2006,0.520833333,37834,0,0.294898113
1/24/2006,0.541666667,37834.5,0.7,0.302450219
1/24/2006,0.5625,37835,0.5,0.309622319
1/24/2006,0.583333333,37835.5,0.1,0.315209974
1/24/2006,0.604166667,37836,0,0.319319053
1/24/2006,0.625,37836.5,0,0.321988846
1/24/2006,0.645833333,37837,0,0.323681267
1/24/2006,0.666666667,37837.5,0,0.323980851
1/24/2006,0.6875,37838,0,0.323381959
1/24/2006,0.708333333,37838.5,0,0.321988846
1/24/2006,0.729166667,37839,0,0.320305274
1/24/2006,0.75,37839.5,0,0.317649441
1/24/2006,0.770833333,37840,0,0.315209974
1/24/2006,0.791666667,37840.5,0,0.312403654
1/24/2006,0.8125,37841,0,0.309336012
1/24/2006,0.833333333,37841.5,0,0.306204051
1/24/2006,0.854166667,37842,0,0.303103802
1/24/2006,0.875,37842.5,0,0.299757499
1/24/2006,0.895833333,37843,0,0.296265362
1/24/2006,0.916666667,37843.5,0,0.292723625
1/24/2006,0.9375,37844,0,0.289224229
1/24/2006,0.958333333,37844.5,0,0.285766666
1/24/2006,0.979166667,37845,0,0.282263381
1/24/2006,0,37845.5,0,0.278803043
1/24/2006,0.020833333,37846,0,0.27564001
1/24/2006,0.041666667,37846.5,0,0.272344841
1/24/2006,0.0625,37847,0,0.269338122
1/24/2006,0.083333333,37847.5,0,0.266528928
1/25/2006,0.104166667,37848,0,0.26383038
1/25/2006,0.125,37848.5,0,0.261159154
1/25/2006,0.145833333,37849,0,0.258514974
1/25/2006,0.166666667,37849.5,0,0.256134413
1/25/2006,0.1875,37850,0,0.253775774
1/25/2006,0.208333333,37850.5,0,0.251516403
1/25/2006,0.229166667,37851,0,0.249507868
1/25/2006,0.25,37851.5,0,0.247668074
1/25/2006,0.270833333,37852,0,0.245614517
1/25/2006,0.291666667,37852.5,0,0.243577987
1/25/2006,0.3125,37853,0,0.241931084
1/25/2006,0.333333333,37853.5,0,0.240221226
1/25/2006,0.354166667,37854,0,0.238817853
1/25/2006,0.375,37854.5,0,0.237422679
1/25/2006,0.395833333,37855,0,0.235890125
1/25/2006,0.416666667,37855.5,0,0.234512055
1/25/2006,0.4375,37856,0,0.232998289
1/25/2006,0.458333333,37856.5,0,0.231565692
1/25/2006,0.479166667,37857,0,0.229929092
1/25/2006,0.5,37857.5,0,0.228092947
1/25/2006,0.520833333,37858,0,0.226480891
1/25/2006,0.541666667,37858.5,0.1,0.224464527
1/25/2006,0.5625,37859,0,0.222466115
1/25/2006,0.583333333,37859.5,0,0.220213694
1/25/2006,0.604166667,37860,0,0.217849678
1/25/2006,0.625,37860.5,0,0.215843587
1/25/2006,0.645833333,37861,0,0.213724114
1/25/2006,0.666666667,37861.5,0,0.211821325
1/25/2006,0.6875,37862,0,0.210324269
1/25/2006,0.708333333,37862.5,0,0.208773403
1/25/2006,0.729166667,37863,0.6,0.207170077
1/25/2006,0.75,37863.5,2,0.20646852
1/25/2006,0.770833333,37864,0.3,0.20967668
1/25/2006,0.791666667,37864.5,0,0.212017377
1/25/2006,0.8125,37865,0,0.215311756
1/25/2006,0.833333333,37865.5,0,0.219738847
1/25/2006,0.854166667,37866,0,0.224326131
1/25/2006,0.875,37866.5,0,0.228304059
1/25/2006,0.895833333,37867,0,0.231351564
1/25/2006,0.916666667,37867.5,0,0.233573806
1/25/2006,0.9375,37868,0,0.235163819
1/25/2006,0.958333333,37868.5,0,0.235962879
1/25/2006,0.979166667,37869,0,0.236472785
1/25/2006,0,37869.5,0,0.236108454
1/25/2006,0.020833333,37870,0,0.235744685
1/25/2006,0.041666667,37870.5,0,0.235091311
1/25/2006,0.0625,37871,0,0.234150745
1/25/2006,0.083333333,37871.5,0,0.23328587
1/26/2006,0.104166667,37872,0,0.232137671
1/26/2006,0.125,37872.5,0,0.231208922
1/26/2006,0.145833333,37873,0,0.230141904
1/26/2006,0.166666667,37873.5,0,0.228867981
1/26/2006,0.1875,37874,0,0.227671308
1/26/2006,0.208333333,37874.5,0,0.226550743
1/26/2006,0.229166667,37875,0,0.225435693
1/26/2006,0.25,37875.5,0,0.224326131
1/26/2006,0.270833333,37876,0,0.223290877
1/26/2006,0.291666667,37876.5,0,0.222191872
1/26/2006,0.3125,37877,0,0.221234681
1/26/2006,0.333333333,37877.5,0,0.220077919
1/26/2006,0.354166667,37878,0,0.219129834
1/26/2006,0.375,37878.5,0,0.218185834
1/26/2006,0.395833333,37879,0,0.217245901
1/26/2006,0.416666667,37879.5,0,0.216310016
1/26/2006,0.4375,37880,0,0.215311756
1/26/2006,0.458333333,37880.5,0,0.214185963
1/26/2006,0.479166667,37881,0,0.212869035
1/26/2006,0.5,37881.5,0,0.211364574
1/26/2006,0.520833333,37882,0,0.209741349
1/26/2006,0.541666667,37882.5,0,0.207745851
1/26/2006,0.5625,37883,0,0.205705894
1/26/2006,0.583333333,37883.5,0,0.20349762
1/26/2006,0.604166667,37884,0,0.201126898
1/26/2006,0.625,37884.5,0,0.198783795
1/26/2006,0.645833333,37885,0,0.196710482
1/26/2006,0.666666667,37885.5,0,0.194538775
1/26/2006,0.6875,37886,0,0.192806793
1/26/2006,0.708333333,37886.5,0,0.190854666
1/26/2006,0.729166667,37887,0,0.189505793
1/26/2006,0.75,37887.5,0,0.18851493
1/26/2006,0.770833333,37888,0,0.187644944
1/26/2006,0.791666667,37888.5,0,0.186721383
1/26/2006,0.8125,37889,0,0.186433703
1/26/2006,0.833333333,37889.5,0,0.185859673
1/26/2006,0.854166667,37890,0,0.185458904
1/26/2006,0.875,37890.5,0,0.185401722
1/26/2006,0.895833333,37891,0,0.185344557
1/26/2006,0.916666667,37891.5,0,0.185344557
1/26/2006,0.9375,37892,0,0.185344557
1/26/2006,0.958333333,37892.5,0,0.185401722
1/26/2006,0.979166667,37893,0,0.185401722
1/26/2006,0,37893.5,0,0.185458904
1/26/2006,0.020833333,37894,0,0.185401722
1/26/2006,0.041666667,37894.5,0,0.185687809
1/26/2006,0.0625,37895,0,0.186089072
1/26/2006,0.083333333,37895.5,0,0.186203878
1/27/2006,0.104166667,37896,0,0.186491203
1/27/2006,0.125,37896.5,0,0.186548722
1/27/2006,0.145833333,37897,0,0.186778972
1/27/2006,0.166666667,37897.5,0,0.186951846
1/27/2006,0.1875,37898,0,0.187355841
1/27/2006,0.208333333,37898.5,0,0.187471429
1/27/2006,0.229166667,37899,0,0.187587087
1/27/2006,0.25,37899.5,0,0.187702818
1/27/2006,0.270833333,37900,0,0.187934492
1/27/2006,0.291666667,37900.5,0,0.188108436
1/27/2006,0.3125,37901,0,0.188224488
1/27/2006,0.333333333,37901.5,0,0.18851493
1/27/2006,0.354166667,37902,0,0.188689411
1/27/2006,0.375,37902.5,0,0.188689411
1/27/2006,0.395833333,37903,0,0.188747607
1/27/2006,0.416666667,37903.5,0,0.188805821
1/27/2006,0.4375,37904,0.1,0.188805821
1/27/2006,0.458333333,37904.5,0,0.188747607
1/27/2006,0.479166667,37905,0,0.18851493
1/27/2006,0.5,37905.5,0.7,0.187876547
1/27/2006,0.520833333,37906,8.4,0.197805411
1/27/2006,0.541666667,37906.5,0.1,0.215112658
1/27/2006,0.5625,37907,0,0.235018826
1/27/2006,0.583333333,37907.5,0,0.256213411
1/27/2006,0.604166667,37908,0,0.276150486
1/27/2006,0.625,37908.5,0,0.293718268
1/27/2006,0.645833333,37909,0,0.309526854
1/27/2006,0.666666667,37909.5,0.1,0.323082928
1/27/2006,0.6875,37910,0.1,0.333921255
1/27/2006,0.708333333,37910.5,0,0.342156029
1/27/2006,0.729166667,37911,0,0.347686906
1/27/2006,0.75,37911.5,0,0.350485782
1/27/2006,0.770833333,37912,0.1,0.350810175
1/27/2006,0.791666667,37912.5,0,0.349191204
1/27/2006,0.8125,37913,0,0.346189088
1/27/2006,0.833333333,37913.5,0,0.342261558
1/27/2006,0.854166667,37914,0,0.337440759
1/27/2006,0.875,37914.5,0,0.331868131
1/27/2006,0.895833333,37915,0,0.325784191
1/27/2006,0.916666667,37915.5,0,0.319417538
1/27/2006,0.9375,37916,0,0.313078746
1/27/2006,0.958333333,37916.5,0,0.306392961
1/27/2006,0.979166667,37917,0,0.300034941
1/27/2006,0,37917.5,0,0.293808857
1/27/2006,0.020833333,37918,0,0.288155931
1/27/2006,0.041666667,37918.5,0,0.282611768
1/27/2006,0.0625,37919,0,0.277430815
1/27/2006,0.083333333,37919.5,0,0.272344841
1/28/2006,0.104166667,37920,0,0.267929843
1/28/2006,0.125,37920.5,0,0.263749034
1/28/2006,0.145833333,37921,0,0.260034094
1/28/2006,0.166666667,37921.5,0,0.256608765
1/28/2006,0.1875,37922,0,0.253306658
1/28/2006,0.208333333,37922.5,0,0.250432883
1/28/2006,0.229166667,37923,0,0.247668074
1/28/2006,0.25,37923.5,0,0.245009332
1/28/2006,0.270833333,37924,0,0.242678291
1/28/2006,0.291666667,37924.5,0,0.240517722
1/28/2006,0.3125,37925,0.1,0.238376389
1/28/2006,0.333333333,37925.5,0,0.236545719
1/28/2006,0.354166667,37926,0,0.234946363
1/28/2006,0.375,37926.5,0,0.23328587
1/28/2006,0.395833333,37927,0,0.231708555
1/28/2006,0.416666667,37927.5,0,0.230354913
1/28/2006,0.4375,37928,0,0.229150465
1/28/2006,0.458333333,37928.5,0,0.22788203
1/28/2006,0.479166667,37929,0,0.226341251
1/28/2006,0.5,37929.5,0,0.224603009
1/28/2006,0.520833333,37930,0,0.222809395
1/28/2006,0.541666667,37930.5,0,0.220689567
1/28/2006,0.5625,37931,0,0.218185834
1/28/2006,0.583333333,37931.5,0,0.215378164
1/28/2006,0.604166667,37932,0,0.212344534
1/28/2006,0.625,37932.5,0,0.209095554
1/28/2006,0.645833333,37933,0,0.205515678
1/28/2006,0.666666667,37933.5,0,0.202184051
1/28/2006,0.6875,37934,0,0.199029147
1/28/2006,0.708333333,37934.5,0,0.19610481
1/28/2006,0.729166667,37935,0,0.193402279
1/28/2006,0.75,37935.5,0,0.191149167
1/28/2006,0.770833333,37936,0,0.189330557
1/28/2006,0.791666667,37936.5,0,0.187934492
1/28/2006,0.8125,37937,0,0.186778972
1/28/2006,0.833333333,37937.5,0,0.185859673
1/28/2006,0.854166667,37938,0,0.18528741
1/28/2006,0.875,37938.5,0,0.18477388
1/28/2006,0.895833333,37939,0,0.184432318
1/28/2006,0.916666667,37939.5,0,0.184204961
1/28/2006,0.9375,37940,0,0.184034627
1/28/2006,0.958333333,37940.5,0,0.184091387
1/28/2006,0.979166667,37941,0,0.184204961
1/28/2006,0,37941.5,0,0.184204961
1/28/2006,0.020833333,37942,0,0.184261774
1/28/2006,0.041666667,37942.5,0,0.184318604
1/28/2006,0.0625,37943,0,0.184489201
1/28/2006,0.083333333,37943.5,0,0.18460302
1/29/2006,0.104166667,37944,0,0.184887875
1/29/2006,0.125,37944.5,0,0.185116075
1/29/2006,0.145833333,37945,0,0.185401722
1/29/2006,0.166666667,37945.5,0,0.185630556
1/29/2006,0.1875,37946,0,0.185859673
1/29/2006,0.208333333,37946.5,0,0.185974337
1/29/2006,0.229166667,37947,0,0.186089072
1/29/2006,0.25,37947.5,0,0.186433703
1/29/2006,0.270833333,37948,0,0.186606257
1/29/2006,0.291666667,37948.5,0,0.186778972
1/29/2006,0.3125,37949,0,0.187067184
1/29/2006,0.333333333,37949.5,0,0.187182593
1/29/2006,0.354166667,37950,0,0.187355841
1/29/2006,0.375,37950.5,0,0.187067184
1/29/2006,0.395833333,37951,0,0.185173169
1/29/2006,0.416666667,37951.5,0,0.184944899
1/29/2006,0.4375,37952,0,0.184944899
1/29/2006,0.458333333,37952.5,0,0.18477388
1/29/2006,0.479166667,37953,0,0.184204961
1/29/2006,0.5,37953.5,0,0.183751087
1/29/2006,0.520833333,37954,0,0.182733955
1/29/2006,0.541666667,37954.5,0,0.181498436
1/29/2006,0.5625,37955,0,0.180160123
1/29/2006,0.583333333,37955.5,0.1,0.178831678
1/29/2006,0.604166667,37956,0.1,0.177567778
1/29/2006,0.625,37956.5,0,0.176367189
1/29/2006,0.645833333,37957,0,0.175553264
1/29/2006,0.666666667,37957.5,0,0.174689216
1/29/2006,0.6875,37958,0,0.174097651
1/29/2006,0.708333333,37958.5,0,0.173561604
1/29/2006,0.729166667,37959,0,0.173187353
1/29/2006,0.75,37959.5,0,0.173027207
1/29/2006,0.770833333,37960,0,0.172920525
1/29/2006,0.791666667,37960.5,0,0.172920525
1/29/2006,0.8125,37961,0,0.173133955
1/29/2006,0.833333333,37961.5,0,0.173401112
1/29/2006,0.854166667,37962,0,0.173668681
1/29/2006,0.875,37962.5,0,0.173829421
1/29/2006,0.895833333,37963,0,0.17399031
1/29/2006,0.916666667,37963.5,0,0.174258788
1/29/2006,0.9375,37964,0,0.174581509
1/29/2006,0.958333333,37964.5,0,0.174743094
1/29/2006,0.979166667,37965,0,0.174904828
1/29/2006,0,37965.5,0,0.175174718
1/29/2006,0.020833333,37966,0,0.175445024
1/29/2006,0.041666667,37966.5,0,0.175824154
1/29/2006,0.0625,37967,0,0.176095462
1/29/2006,0.083333333,37967.5,0,0.176421585
1/30/2006,0.104166667,37968,0,0.176584873
1/30/2006,0.125,37968.5,0,0.176857355
1/30/2006,0.145833333,37969,0,0.177184888
1/30/2006,0.166666667,37969.5,0,0.177403581
1/30/2006,0.1875,37970,0,0.177567778
1/30/2006,0.208333333,37970.5,0,0.177786943
1/30/2006,0.229166667,37971,0,0.177841777
1/30/2006,0.25,37971.5,0,0.178116198
1/30/2006,0.270833333,37972,0,0.17833604
1/30/2006,0.291666667,37972.5,0,0.1785011
1/30/2006,0.3125,37973,0,0.178666313
1/30/2006,0.333333333,37973.5,0,0.178831678
1/30/2006,0.354166667,37974,0,0.179162868
1/30/2006,0.375,37974.5,0,0.179384002
1/30/2006,0.395833333,37975,0,0.179550032
1/30/2006,0.416666667,37975.5,0,0.179605409
1/30/2006,0.4375,37976,0,0.179550032
1/30/2006,0.458333333,37976.5,0,0.179328693
1/30/2006,0.479166667,37977,0,0.179052403
1/30/2006,0.5,37977.5,0.3,0.17833604
1/30/2006,0.520833333,37978,3.8,0.178006379
1/30/2006,0.541666667,37978.5,0.3,0.179882552
1/30/2006,0.5625,37979,0,0.181218803
1/30/2006,0.583333333,37979.5,0,0.183298331
1/30/2006,0.604166667,37980,0,0.186548722
1/30/2006,0.625,37980.5,0,0.190149712
1/30/2006,0.645833333,37981,0,0.193104307
1/30/2006,0.666666667,37981.5,0.2,0.194838961
1/30/2006,0.6875,37982,0.4,0.1959839
1/30/2006,0.708333333,37982.5,0,0.196528585
1/30/2006,0.729166667,37983,0,0.196771152
1/30/2006,0.75,37983.5,0,0.196771152
1/30/2006,0.770833333,37984,0,0.196771152
1/30/2006,0.791666667,37984.5,0,0.196771152
1/30/2006,0.8125,37985,0,0.196892549
1/30/2006,0.833333333,37985.5,0,0.196953275
1/30/2006,0.854166667,37986,0,0.19701402
1/30/2006,0.875,37986.5,0,0.196953275
1/30/2006,0.895833333,37987,0,0.196892549
1/30/2006,0.916666667,37987.5,0,0.196831841
1/30/2006,0.9375,37988,0,0.196710482
1/30/2006,0.958333333,37988.5,0,0.196589198
1/30/2006,0.979166667,37989,0,0.196467989
1/30/2006,0,37989.5,0,0.196346855
1/30/2006,0.020833333,37990,0,0.196165293
1/30/2006,0.041666667,37990.5,0,0.196044345
1/30/2006,0.0625,37991,0,0.195742302
1/30/2006,0.083333333,37991.5,0,0.195440724
1/31/2006,0.104166667,37992,0,0.195199796
1/31/2006,0.125,37992.5,0,0.194959165
1/31/2006,0.145833333,37993,0,0.194658794
1/31/2006,0.166666667,37993.5,0,0.194358885
1/31/2006,0.1875,37994,0,0.194119291
1/31/2006,0.208333333,37994.5,0,0.193879992
1/31/2006,0.229166667,37995,0,0.193581284
1/31/2006,0.25,37995.5,0,0.193342648
1/31/2006,0.270833333,37996,0,0.193163864
1/31/2006,0.291666667,37996.5,0,0.192925743
1/31/2006,0.3125,37997,0,0.192747345
1/31/2006,0.333333333,37997.5,0,0.192450382
1/31/2006,0.354166667,37998,0,0.192272423
1/31/2006,0.375,37998.5,0,0.192094629
1/31/2006,0.395833333,37999,0,0.191976191
1/31/2006,0.416666667,37999.5,0,0.191798671
1/31/2006,0.4375,38000,0,0.191562233
1/31/2006,0.458333333,38000.5,0,0.191326086
1/31/2006,0.479166667,38001,0,0.191031312
1/31/2006,0.5,38001.5,0,0.190736992
1/31/2006,0.520833333,38002,0,0.189856751
1/31/2006,0.541666667,38002.5,0,0.189038857
1/31/2006,0.5625,38003,0,0.187818619
1/31/2006,0.583333333,38003.5,0,0.186261308
1/31/2006,0.604166667,38004,0,0.184375453
1/31/2006,0.625,38004.5,0.1,0.182452418
1/31/2006,0.645833333,38005,6.9,0.182171316
1/31/2006,0.666666667,38005.5,0.2,0.183467983
1/31/2006,0.6875,38006,0.1,0.18477388
1/31/2006,0.708333333,38006.5,0,0.188224488
1/31/2006,0.729166667,38007,0,0.194358885
1/31/2006,0.75,38007.5,0,0.201748082
1/31/2006,0.770833333,38008,0,0.209095554
1/31/2006,0.791666667,38008.5,0,0.215643997
1/31/2006,0.8125,38009,0,0.221030106
1/31/2006,0.833333333,38009.5,0,0.225366185
1/31/2006,0.854166667,38010,0,0.229291837
1/31/2006,0.875,38010.5,0,0.23242419
1/31/2006,0.895833333,38011,0,0.234873923
1/31/2006,0.916666667,38011.5,0,0.236618675
1/31/2006,0.9375,38012,0,0.238082532
1/31/2006,0.958333333,38012.5,0,0.238670608
1/31/2006,0.979166667,38013,0,0.238817853
1/31/2006,0,38013.5,0,0.238744219
1/31/2006,0.020833333,38014,0,0.238229415
1/31/2006,0.041666667,38014.5,0,0.237349475
1/31/2006,0.0625,38015,0,0.236472785
1/31/2006,0.083333333,38015.5,0,0.235454073
2/1/2006,0.104166667,38016,0,0.234367464
2/1/2006,0.125,38016.5,0,0.233213942
2/1/2006,0.145833333,38017,0,0.231994544
2/1/2006,0.166666667,38017.5,0,0.230781522
2/1/2006,0.1875,38018,0,0.229433296
2/1/2006,0.208333333,38018.5,0,0.228163296
2/1/2006,0.229166667,38019,0,0.226830366
2/1/2006,0.25,38019.5,0.1,0.225435693
2/1/2006,0.270833333,38020,0,0.224118697
2/1/2006,0.291666667,38020.5,0.1,0.222878115
2/1/2006,0.3125,38021,0,0.2216444
2/1/2006,0.333333333,38021.5,0,0.220417514
2/1/2006,0.354166667,38022,0,0.219535655
2/1/2006,0.375,38022.5,0.4,0.218522509
2/1/2006,0.395833333,38023,0,0.21771536
2/1/2006,0.416666667,38023.5,0,0.216376731
2/1/2006,0.4375,38024,0.1,0.215444591
2/1/2006,0.458333333,38024.5,0,0.214980028
2/1/2006,0.479166667,38025,0.7,0.214781236
2/1/2006,0.5,38025.5,0.4,0.215112658
2/1/2006,0.520833333,38026,0.4,0.216043362
2/1/2006,0.541666667,38026.5,0,0.217045014
2/1/2006,0.5625,38027,0,0.218185834
2/1/2006,0.583333333,38027.5,0,0.219671096
2/1/2006,0.604166667,38028,0,0.221302915
2/1/2006,0.625,38028.5,0,0.222878115
2/1/2006,0.645833333,38029,0,0.224118697
2/1/2006,0.666666667,38029.5,0,0.224603009
2/1/2006,0.6875,38030,0,0.224810891
2/1/2006,0.708333333,38030.5,0.2,0.224464527
2/1/2006,0.729166667,38031,2.3,0.224187821
2/1/2006,0.75,38031.5,5.6,0.231066367
2/1/2006,0.770833333,38032,0.1,0.24569027
2/1/2006,0.791666667,38032.5,0,0.261159154
2/1/2006,0.8125,38033,0,0.278545234
2/1/2006,0.833333333,38033.5,1.1,0.296997152
2/1/2006,0.854166667,38034,2.8,0.316281023
2/1/2006,0.875,38034.5,0,0.336505531
2/1/2006,0.895833333,38035,0,0.357912902
2/1/2006,0.916666667,38035.5,0,0.379276026
2/1/2006,0.9375,38036,0,0.400923972
2/1/2006,0.958333333,38036.5,2.5,0.421201726
2/1/2006,0.979166667,38037,7.8,0.442505079
2/1/2006,0,38037.5,9.6,0.511520867
2/1/2006,0.020833333,38038,2.1,0.601956147
2/1/2006,0.041666667,38038.5,0,0.725776206
2/1/2006,0.0625,38039,0,0.853178339
2/1/2006,0.083333333,38039.5,0,0.993746949
2/2/2006,0.104166667,38040,0,1.143936826
2/2/2006,0.125,38040.5,0,1.273729669
2/2/2006,0.145833333,38041,0,1.353430417
2/2/2006,0.166666667,38041.5,0,1.39689038
2/2/2006,0.1875,38042,0,1.42347701
2/2/2006,0.208333333,38042.5,0,1.42347701
2/2/2006,0.229166667,38043,0,1.388113665
2/2/2006,0.25,38043.5,0,1.340597653
2/2/2006,0.270833333,38044,0,1.277832081
2/2/2006,0.291666667,38044.5,0,1.217353122
2/2/2006,0.3125,38045,0,1.155296099
2/2/2006,0.333333333,38045.5,0,1.095703063
2/2/2006,0.354166667,38046,0,1.042010669
2/2/2006,0.375,38046.5,0,0.990366623
2/2/2006,0.395833333,38047,0,0.947222495
2/2/2006,0.416666667,38047.5,0.3,0.908695029
2/2/2006,0.4375,38048,0.4,0.871385179
2/2/2006,0.458333333,38048.5,0,0.841204109
2/2/2006,0.479166667,38049,1.5,0.811834123
